ts_code,ann_date,end_date,n_income,basic_eps
920807.BJ,20230426,20230331,12344792.96,0.07
920807.BJ,20230829,20230630,19116622.34,0.11
920807.BJ,20231031,20230930,31854525.59,0.19
920807.BJ,20240427,20231231,35386975.78,0.21
920807.BJ,20240427,20240331,8938365.87,0.05
920807.BJ,20240828,20240630,17301266.66,0.1
920807.BJ,20241031,20240930,24411448.81,0.14
920807.BJ,20250426,20241231,21726474.52,0.13
920807.BJ,20250426,20250331,5212513.85,0.03
920807.BJ,20250828,20250630,19346891.38,0.11
920807.BJ,20251031,20250930,28331650.04,0.17
920807.BJ,20260428,20251231,18284549.42,0.12
920807.BJ,20260428,20260331,-3905942.04,-0.01
