ts_code,ann_date,end_date,n_income,basic_eps
301552.SZ,20240129,20230630,60831455.56,1.14
301552.SZ,20240627,20231231,142105592.34,2.69
301552.SZ,20240627,20240331,37893913.26,0.71
301552.SZ,20240816,20240630,82493261.95,1.5477
301552.SZ,20241025,20240930,120003124.69,2.1
301552.SZ,20250424,20241231,156967657.03,2.59
301552.SZ,20250424,20250331,38506883.64,0.55
301552.SZ,20250816,20250630,85487654.88,0.87
301552.SZ,20251028,20250930,127871328.09,1.29
301552.SZ,20260404,20251231,162074097.3,1.63
301552.SZ,20260424,20260331,27773285.39,0.27
