ts_code,ann_date,end_date,n_income,basic_eps
601007.SH,20230429,20230331,24039966.38,0.025
601007.SH,20230731,20230630,55307279.85,0.08
601007.SH,20231030,20230930,94368602.46,0.142
601007.SH,20240330,20231231,116565338.91,0.153
601007.SH,20240430,20240331,19541840.29,0.019
601007.SH,20240830,20240630,44261928.54,0.059
601007.SH,20241031,20240930,73082636.95,0.107
601007.SH,20250329,20241231,72330393.16,0.085
601007.SH,20250430,20250331,12215325.62,0.017
601007.SH,20250830,20250630,34627666.35,0.06
601007.SH,20251030,20250930,56410813.45,0.103
601007.SH,20260331,20251231,99770655.83,0.163
601007.SH,20260430,20260331,10658970.07,0.021
