ts_code,ann_date,end_date,n_income,basic_eps
688291.SH,20230414,20230331,12219991.1,0.12
688291.SH,20230831,20230630,25533141.28,0.25
688291.SH,20231028,20230930,32696969.31,0.32
688291.SH,20240422,20231231,42040182.24,0.41
688291.SH,20240422,20240331,6807854.59,0.07
688291.SH,20240831,20240630,16563512.55,0.17
688291.SH,20241026,20240930,27073036.18,0.29
688291.SH,20250419,20241231,29565464.87,0.3
688291.SH,20250419,20250331,11918196.49,0.12
688291.SH,20250829,20250630,27515529.95,0.27
688291.SH,20251028,20250930,36218068.92,0.36
688291.SH,20260331,20251231,35873637.25,0.37
688291.SH,20260428,20260331,52887449.91,0.53
