ts_code,ann_date,end_date,n_income,basic_eps
603095.SH,20230428,20230331,26081701.73,0.2
603095.SH,20230819,20230630,48500843.33,0.26
603095.SH,20231027,20230930,67647850.23,0.37
603095.SH,20240413,20231231,48486490.46,0.26
603095.SH,20240427,20240331,11937104.73,0.06
603095.SH,20240817,20240630,42598438.82,0.23
603095.SH,20241026,20240930,72252606.79,0.39
603095.SH,20250412,20241231,98540170.61,0.53
603095.SH,20250426,20250331,33356903.02,0.18
603095.SH,20250816,20250630,62628740.88,0.24
603095.SH,20251028,20250930,80766510.66,0.3141
603095.SH,20260411,20251231,85378032.28,0.33
603095.SH,20260425,20260331,14217030.97,0.0553
