ts_code,ann_date,end_date,n_income,basic_eps
920526.BJ,20230421,20230331,3963105.3,0.05
920526.BJ,20230818,20230630,8329880.02,0.1
920526.BJ,20231028,20230930,13194659.35,0.16
920526.BJ,20240426,20231231,16271072.67,0.2
920526.BJ,20240426,20240331,4996292.67,0.06
920526.BJ,20240824,20240630,13403793.71,0.16
920526.BJ,20241031,20240930,17485406.9,0.21
920526.BJ,20250419,20241231,23326186.73,0.28
920526.BJ,20250429,20250331,3431762.22,0.04
920526.BJ,20250822,20250630,6721243.68,0.08
920526.BJ,20251031,20250930,10088854.5,0.12
920526.BJ,20260416,20251231,14408588.19,0.17
920526.BJ,20260429,20260331,4563464.74,0.06
