ts_code,ann_date,end_date,n_income,basic_eps
920422.BJ,20230427,20230331,6149022.37,0.08
920422.BJ,20230817,20230630,13353004.73,0.16
920422.BJ,20231031,20230930,16609125.61,0.2
920422.BJ,20240425,20231231,9908414.87,0.12
920422.BJ,20240425,20240331,4194141.88,0.05
920422.BJ,20240829,20240630,7494621.02,0.08
920422.BJ,20241029,20240930,7285445.61,0.08
920422.BJ,20250422,20241231,14958737.19,0.17
920422.BJ,20250429,20250331,1965198.35,0.02
920422.BJ,20250826,20250630,6433373.77,0.07
920422.BJ,20251030,20250930,13630931.53,0.15
920422.BJ,20260425,20251231,18359656.45,0.21
920422.BJ,20260429,20260331,7254198.9,0.08
