ts_code,ann_date,end_date,n_income,basic_eps
920471.BJ,20230509,20230331,-1730152.92,-0.0319
920471.BJ,20230822,20230630,8004242.37,0.0785
920471.BJ,20231031,20230930,19268940.54,0.23
920471.BJ,20240424,20231231,27557421.79,0.2905
920471.BJ,20240424,20240331,6227468.62,0.0296
920471.BJ,20240829,20240630,25283220.88,0.2339
920471.BJ,20241031,20240930,24101051.78,0.22
920471.BJ,20250430,20241231,-5879144.59,-0.04
920471.BJ,20250430,20250331,-1254527.11,-0.01
920471.BJ,20250827,20250630,-10627261.02,-0.0729
920471.BJ,20251029,20250930,-14696376.52,-0.07
920471.BJ,20260428,20251231,-43698341.46,-0.32
920471.BJ,20260428,20260331,4512587.56,0.07
