ts_code,ann_date,end_date,n_income,basic_eps
920223.BJ,20230428,20230331,-8618494.2,-0.05
920223.BJ,20230831,20230630,-15138437.03,-0.1
920223.BJ,20231028,20230930,-24629661.18,-0.16
920223.BJ,20240427,20231231,-31960061.78,-0.2
920223.BJ,20240427,20240331,-7595495.81,-0.05
920223.BJ,20240830,20240630,-12483819.63,-0.08
920223.BJ,20241026,20240930,-20645998.85,-0.13
920223.BJ,20250426,20241231,-30727612.28,-0.2
920223.BJ,20250426,20250331,-3817112.52,-0.02
920223.BJ,20250823,20250630,-5223845.94,-0.03
920223.BJ,20251025,20250930,-10478756.6,-0.07
920223.BJ,20260416,20251231,-19708965.55,-0.13
920223.BJ,20260429,20260331,-4053553.69,-0.03
