ts_code,ann_date,end_date,n_income,basic_eps
688088.SH,20230426,20230331,28114243.43,0.07
688088.SH,20230816,20230630,49857772.33,0.12
688088.SH,20231028,20230930,81466845.34,0.2
688088.SH,20240419,20231231,88240127.06,0.22
688088.SH,20240419,20240331,34137948.87,0.09
688088.SH,20240827,20240630,61430055.65,0.15
688088.SH,20241030,20240930,88261483.09,0.22
688088.SH,20250415,20241231,176650920.83,0.44
688088.SH,20250415,20250331,49663911.4,0.12
688088.SH,20250819,20250630,88536026.79,0.22
688088.SH,20251025,20250930,141702334.73,0.35
688088.SH,20260421,20251231,258385243.53,0.64
688088.SH,20260421,20260331,54083574.16,0.13
