ts_code,ann_date,end_date,n_income,basic_eps
603050.SH,20230422,20230331,42597603.29,0.25
603050.SH,20230805,20230630,115005633.01,0.49
603050.SH,20231021,20230930,183755174.51,0.79
603050.SH,20240418,20231231,305365142.17,1.32
603050.SH,20240423,20240331,67885186.76,0.3
603050.SH,20240829,20240630,143282563.94,0.52
603050.SH,20241029,20240930,150036017.74,0.55
603050.SH,20250225,20241231,180359962.01,0.65
603050.SH,20250430,20250331,72848224.45,0.1803
603050.SH,20250830,20250630,160697760.0,0.3987
603050.SH,20251024,20250930,217588326.69,0.5388
603050.SH,20260328,20251231,257878305.27,0.64
603050.SH,20260429,20260331,42361957.01,0.1051
