ts_code,ann_date,end_date,n_income,basic_eps
920576.BJ,20230510,20230331,12043231.47,0.1281
920576.BJ,20230830,20230630,38042028.59,0.4047
920576.BJ,20231031,20230930,70726286.33,0.7177
920576.BJ,20240330,20231231,88845178.51,0.8784
920576.BJ,20240427,20240331,17828635.6,0.1636
920576.BJ,20240830,20240630,39336482.09,0.3611
920576.BJ,20241031,20240930,44351844.73,0.4071
920576.BJ,20250429,20241231,60712841.71,0.5573
920576.BJ,20250429,20250331,9435695.71,0.0866
920576.BJ,20250827,20250630,15077098.88,0.1384
920576.BJ,20251030,20250930,22469306.89,0.2062
920576.BJ,20260428,20251231,20309313.0,0.1864
920576.BJ,20260428,20260331,1520075.56,0.014
