ts_code,ann_date,end_date,n_income,basic_eps
301137.SZ,20230425,20230331,5709132.68,0.0314
301137.SZ,20230822,20230630,20530021.25,0.11
301137.SZ,20231025,20230930,30913225.49,0.17
301137.SZ,20240426,20231231,57990759.48,0.32
301137.SZ,20240426,20240331,6321099.4,0.0348
301137.SZ,20240821,20240630,14280756.23,0.08
301137.SZ,20241025,20240930,16954130.81,0.0933
301137.SZ,20250425,20241231,40483614.44,0.22
301137.SZ,20250425,20250331,6150103.27,0.0338
301137.SZ,20250822,20250630,15951912.94,0.07
301137.SZ,20251024,20250930,30708630.77,0.1435
301137.SZ,20260402,20251231,44431678.47,0.21
301137.SZ,20260423,20260331,7141597.28,0.04
