ts_code,ann_date,end_date,n_income,basic_eps
002985.SZ,20230420,20230331,158584575.15,0.41
002985.SZ,20230801,20230630,283510126.02,0.75
002985.SZ,20231027,20230930,394336075.47,1.0499
002985.SZ,20240425,20231231,255880400.57,0.66
002985.SZ,20240425,20240331,89641844.0,0.22
002985.SZ,20240829,20240630,83919395.04,0.2
002985.SZ,20241031,20240930,101160391.09,0.2509
002985.SZ,20250425,20241231,19858230.8,0.05
002985.SZ,20250425,20250331,56556441.22,0.16
002985.SZ,20250827,20250630,85795930.81,0.24
002985.SZ,20251027,20250930,133331124.03,0.38
002985.SZ,20260318,20251231,208964597.65,0.6
002985.SZ,20260429,20260331,71176262.26,0.2
