ts_code,ann_date,end_date,n_income,basic_eps
920821.BJ,20230427,20230331,5918076.94,0.0838
920821.BJ,20230816,20230630,8722531.15,0.1236
920821.BJ,20231026,20230930,18822322.29,0.2666
920821.BJ,20240427,20231231,26545035.98,0.376
920821.BJ,20240427,20240331,3578622.76,0.0507
920821.BJ,20240816,20240630,10275329.87,0.104
920821.BJ,20241025,20240930,20701593.44,0.2095
920821.BJ,20250424,20241231,25815418.23,0.2612
920821.BJ,20250424,20250331,4644976.69,0.047
920821.BJ,20250816,20250630,11458659.07,0.0828
920821.BJ,20251025,20250930,14862688.54,0.1074
920821.BJ,20260425,20251231,15245030.57,0.1102
920821.BJ,20260425,20260331,-2715421.78,-0.0196
