ts_code,ann_date,end_date,n_income,basic_eps
300772.SZ,20230428,20230331,74040659.42,0.1051
300772.SZ,20230830,20230630,151694312.88,0.2112
300772.SZ,20231028,20230930,254267375.65,0.3577
300772.SZ,20240419,20231231,416417359.59,0.6
300772.SZ,20240427,20240331,70373379.7,0.1017
300772.SZ,20240830,20240630,148156302.76,0.2113
300772.SZ,20241028,20240930,266848476.98,0.3823
300772.SZ,20250329,20241231,468180114.54,0.67
300772.SZ,20250426,20250331,58979412.74,0.075
300772.SZ,20250828,20250630,145654503.36,0.1832
300772.SZ,20251030,20250930,251863052.5,0.3203
300772.SZ,20260324,20251231,335213343.67,0.44
300772.SZ,20260425,20260331,43071662.56,0.0608
