ts_code,ann_date,end_date,n_income,basic_eps
600061.SH,20230429,20230331,1015730083.5,0.13
600061.SH,20230831,20230630,1987796025.53,0.26
600061.SH,20231028,20230930,2919464367.1,0.37
600061.SH,20240330,20231231,2947479812.7,0.36
600061.SH,20240430,20240331,485226167.11,0.05
600061.SH,20240830,20240630,1474055885.17,0.19
600061.SH,20241031,20240930,2471043420.39,0.32
600061.SH,20250329,20241231,3198282451.95,0.41
600061.SH,20250430,20250331,796528836.81,0.1
600061.SH,20250830,20250630,1892694913.51,0.26
600061.SH,20251031,20250930,3204854429.7,0.44
600061.SH,20260403,20251231,3627507451.48,0.5
600061.SH,20260430,20260331,563340121.11,0.12
