ts_code,ann_date,end_date,n_income,basic_eps
301316.SZ,20230428,20230331,13373503.32,0.0324
301316.SZ,20230830,20230630,40290810.82,0.0904
301316.SZ,20231024,20230930,55283337.54,0.1267
301316.SZ,20240426,20231231,93908745.63,0.2061
301316.SZ,20240426,20240331,15114812.04,0.0373
301316.SZ,20240828,20240630,28234110.48,0.0653
301316.SZ,20241030,20240930,41514412.06,0.0954
301316.SZ,20250425,20241231,70413172.84,0.164
301316.SZ,20250425,20250331,2037802.79,0.0104
301316.SZ,20250828,20250630,4714146.22,0.0133
301316.SZ,20251028,20250930,75102410.26,0.184
301316.SZ,20260429,20251231,91514246.05,0.2437
301316.SZ,20260429,20260331,5996485.87,0.0192
