ts_code,ann_date,end_date,n_income,basic_eps
920839.BJ,20230422,20230331,15350544.29,0.1343
920839.BJ,20230721,20230630,36105499.96,0.3104
920839.BJ,20231027,20230930,57797905.24,0.493
920839.BJ,20240411,20231231,79347699.87,0.6796
920839.BJ,20240423,20240331,21046067.52,0.1822
920839.BJ,20240821,20240630,47974648.45,0.4057
920839.BJ,20241029,20240930,75549223.76,0.6382
920839.BJ,20250313,20241231,108720471.01,0.9229
920839.BJ,20250419,20250331,33824683.46,0.2903
920839.BJ,20250826,20250630,67321853.39,0.5685
920839.BJ,20251025,20250930,95292954.77,0.8051
920839.BJ,20260421,20251231,125532435.84,1.0631
920839.BJ,20260428,20260331,25939209.03,0.2199
