ts_code,ann_date,end_date,n_income,basic_eps
920685.BJ,20230428,20230331,18570360.41,0.17
920685.BJ,20230824,20230630,32600227.09,0.31
920685.BJ,20231028,20230930,43049386.21,0.41
920685.BJ,20240423,20231231,66916868.96,0.64
920685.BJ,20240427,20240331,3132087.56,0.03
920685.BJ,20240828,20240630,14494713.22,0.15
920685.BJ,20241030,20240930,24096456.16,0.24
920685.BJ,20250422,20241231,51647030.17,0.47
920685.BJ,20250429,20250331,7882225.7,0.07
920685.BJ,20250827,20250630,15144602.06,0.13
920685.BJ,20251030,20250930,26833139.98,0.23
920685.BJ,20260428,20251231,43699136.64,0.4
920685.BJ,20260428,20260331,8279181.27,0.08
