ts_code,ann_date,end_date,n_income,basic_eps
002430.SZ,20230426,20230331,294556597.1,0.28
002430.SZ,20230824,20230630,562487943.57,0.5334
002430.SZ,20231027,20230930,897987516.68,0.8647
002430.SZ,20240328,20231231,1275017654.49,1.24
002430.SZ,20240426,20240331,222235446.03,0.21
002430.SZ,20240827,20240630,475390737.4,0.4442
002430.SZ,20241029,20240930,736935734.22,0.6862
002430.SZ,20250328,20241231,991470453.8,0.94
002430.SZ,20250429,20250331,249589716.39,0.2298
002430.SZ,20250826,20250630,534748971.94,0.487
002430.SZ,20251029,20250930,850335482.98,0.7697
002430.SZ,20260411,20251231,1064849854.17,0.97
002430.SZ,20260428,20260331,282040607.54,0.27
