ts_code,ann_date,end_date,n_income,basic_eps
600576.SH,20230421,20230331,24404851.2,0.02
600576.SH,20230825,20230630,55745581.51,0.05
600576.SH,20231028,20230930,135162740.7,0.1232
600576.SH,20240330,20231231,157222175.85,0.14
600576.SH,20240430,20240331,13407187.19,0.01
600576.SH,20240828,20240630,64542777.91,0.06
600576.SH,20241030,20240930,120430847.38,0.1036
600576.SH,20250418,20241231,159372471.77,0.14
600576.SH,20250426,20250331,38435350.19,0.03
600576.SH,20250823,20250630,105020015.74,0.09
600576.SH,20251025,20250930,179314035.9,0.1482
600576.SH,20260425,20251231,144417863.51,0.11
600576.SH,20260430,20260331,23811256.31,0.02
