ts_code,ann_date,end_date,n_income,basic_eps
920729.BJ,20230421,20230331,20894809.49,0.08
920729.BJ,20230809,20230630,39790645.55,0.15
920729.BJ,20231027,20230930,57737233.37,0.21
920729.BJ,20240430,20231231,58058744.25,0.21
920729.BJ,20240430,20240331,8374511.51,0.03
920729.BJ,20240817,20240630,15533898.41,0.06
920729.BJ,20241026,20240930,28963470.19,0.11
920729.BJ,20250429,20241231,40143422.44,0.15
920729.BJ,20250429,20250331,7916030.82,0.03
920729.BJ,20250827,20250630,19720898.19,0.07
920729.BJ,20251029,20250930,30283823.27,0.11
920729.BJ,20260429,20251231,41257977.62,0.15
920729.BJ,20260429,20260331,5083098.81,0.02
