ts_code,ann_date,end_date,n_income,basic_eps
920225.BJ,20230428,20230331,26052316.51,0.25
920225.BJ,20230822,20230630,63078392.87,0.6
920225.BJ,20231026,20230930,97397984.4,0.92
920225.BJ,20240328,20231231,133195431.23,1.26
920225.BJ,20240427,20240331,19148596.36,0.18
920225.BJ,20240827,20240630,46179487.22,0.36
920225.BJ,20241029,20240930,68653353.23,0.54
920225.BJ,20250415,20241231,106911413.92,0.84
920225.BJ,20250429,20250331,35549145.45,0.28
920225.BJ,20250826,20250630,52480502.01,0.42
920225.BJ,20251028,20250930,65841104.3,0.52
920225.BJ,20260331,20251231,82859868.67,0.66
920225.BJ,20260428,20260331,9409182.55,0.07
