ts_code,ann_date,end_date,n_income,basic_eps
003025.SZ,20230422,20230331,25726653.35,0.16
003025.SZ,20230830,20230630,45282827.56,0.19
003025.SZ,20231028,20230930,65415737.25,0.28
003025.SZ,20240427,20231231,97589865.72,0.41
003025.SZ,20240427,20240331,35061921.35,0.15
003025.SZ,20240830,20240630,120680308.8,0.51
003025.SZ,20241030,20240930,152885214.52,0.65
003025.SZ,20250426,20241231,181779361.08,0.77
003025.SZ,20250426,20250331,40127289.76,0.17
003025.SZ,20250828,20250630,72030895.13,0.25
003025.SZ,20251030,20250930,115998718.62,0.41
003025.SZ,20260429,20251231,154549998.2,0.54
003025.SZ,20260429,20260331,38935092.86,0.14
