ts_code,ann_date,end_date,n_income,basic_eps
920263.BJ,20230428,20230331,23256304.2,0.17
920263.BJ,20230826,20230630,43140267.35,0.31
920263.BJ,20231028,20230930,59457100.04,0.42
920263.BJ,20240427,20231231,90132426.81,0.64
920263.BJ,20240430,20240331,233593.73,0.0017
920263.BJ,20240830,20240630,30014329.84,0.21
920263.BJ,20241030,20240930,43472194.78,0.31
920263.BJ,20250424,20241231,53862668.85,0.39
920263.BJ,20250424,20250331,15434055.43,0.11
920263.BJ,20250829,20250630,10600244.26,0.08
920263.BJ,20251031,20250930,18738903.58,0.14
920263.BJ,20260430,20251231,-4571676.44,-0.03
920263.BJ,20260430,20260331,-20075030.9,-0.13
