ts_code,ann_date,end_date,n_income,basic_eps
601033.SH,20240430,20230331,231297432.14,0.3
601033.SH,20231229,20230630,463563768.66,0.6
601033.SH,20231229,20230930,673846634.64,0.88
601033.SH,20240330,20231231,748507238.71,0.98
601033.SH,20240430,20240331,207658308.71,0.24
601033.SH,20240831,20240630,429231010.38,0.48
601033.SH,20241030,20240930,656864566.04,0.73
601033.SH,20250329,20241231,833865557.87,0.92
601033.SH,20250426,20250331,202152780.66,0.22
601033.SH,20250827,20250630,470005247.45,0.51
601033.SH,20251029,20250930,758410205.74,0.83
601033.SH,20260328,20251231,877109238.84,0.96
601033.SH,20260429,20260331,241217432.27,0.26
