ts_code,ann_date,end_date,n_income,basic_eps
920429.BJ,20230427,20230331,10760419.23,0.09
920429.BJ,20230830,20230630,45099482.73,0.36
920429.BJ,20231031,20230930,64332143.27,0.52
920429.BJ,20240427,20231231,88145783.2,0.71
920429.BJ,20240427,20240331,10995156.82,0.09
920429.BJ,20240829,20240630,47364746.85,0.38
920429.BJ,20241029,20240930,65637579.84,0.53
920429.BJ,20250419,20241231,89421221.97,0.72
920429.BJ,20250419,20250331,12036709.84,0.1
920429.BJ,20250816,20250630,15200707.98,0.12
920429.BJ,20251029,20250930,14618895.46,0.12
920429.BJ,20260425,20251231,39438980.99,0.32
920429.BJ,20260425,20260331,-7957898.36,-0.06
