ts_code,ann_date,end_date,n_income,basic_eps
920062.BJ,20230427,20230331,17295128.28,0.1
920062.BJ,20230830,20230630,31854194.11,0.18
920062.BJ,20231031,20230930,51607805.39,0.28
920062.BJ,20240404,20231231,72975283.09,0.41
920062.BJ,20240430,20240331,3632739.42,0.02
920062.BJ,20240820,20240630,20147057.12,0.11
920062.BJ,20241031,20240930,26077857.02,0.14
920062.BJ,20250430,20241231,42862473.35,0.23
920062.BJ,20250430,20250331,12281224.87,0.06
920062.BJ,20250828,20250630,23462900.71,0.12
920062.BJ,20251031,20250930,20919059.43,0.11
920062.BJ,20260425,20251231,16102488.29,0.08
920062.BJ,20260430,20260331,5761097.42,0.03
