ts_code,ann_date,end_date,n_income,basic_eps
300263.SZ,20230415,20230331,85229821.36,0.09
300263.SZ,20230830,20230630,129707294.36,0.1318
300263.SZ,20231027,20230930,193267291.26,0.1958
300263.SZ,20240424,20231231,142261213.22,0.14
300263.SZ,20240424,20240331,58959100.47,0.06
300263.SZ,20240830,20240630,114854951.88,0.1166
300263.SZ,20241029,20240930,169563829.16,0.1711
300263.SZ,20250423,20241231,149552863.4,0.15
300263.SZ,20250423,20250331,49130180.84,0.05
300263.SZ,20250828,20250630,118593170.32,0.13
300263.SZ,20251029,20250930,189352171.68,0.2
300263.SZ,20260423,20251231,192966960.06,0.2
300263.SZ,20260423,20260331,65469891.52,0.06
