ts_code,ann_date,end_date,n_income,basic_eps
920976.BJ,20230429,20230331,4609357.7,0.12
920976.BJ,20230805,20230630,16061734.1,0.42
920976.BJ,20231031,20230930,25194571.46,0.64
920976.BJ,20240426,20231231,39157161.58,0.93
920976.BJ,20240427,20240331,9946128.01,0.2
920976.BJ,20240827,20240630,23754693.3,0.33
920976.BJ,20241024,20240930,36057415.72,0.51
920976.BJ,20250424,20241231,47679450.76,0.67
920976.BJ,20250426,20250331,15227404.5,0.21
920976.BJ,20250823,20250630,26928795.42,0.38
920976.BJ,20251028,20250930,44274572.12,0.62
920976.BJ,20260411,20251231,67325861.42,0.95
920976.BJ,20260428,20260331,12853383.61,0.18
