ts_code,ann_date,end_date,n_income,basic_eps
920110.BJ,20230427,20230331,9829930.66,0.25
920110.BJ,20230826,20230630,15429935.59,0.4
920110.BJ,20231027,20230930,24457437.55,0.63
920110.BJ,20240329,20231231,34676653.63,0.89
920110.BJ,20240425,20240331,7703219.27,0.2
920110.BJ,20240823,20240630,18100103.58,0.46
920110.BJ,20241029,20240930,29616124.51,0.76
920110.BJ,20250411,20241231,44780952.11,1.15
920110.BJ,20250426,20250331,10582985.88,0.27
920110.BJ,20250827,20250630,20296100.44,0.52
920110.BJ,20251029,20250930,31819003.68,0.82
920110.BJ,20260411,20251231,45220727.85,1.16
920110.BJ,20260425,20260331,5561444.74,0.14
