ts_code,ann_date,end_date,n_income,basic_eps
920433.BJ,20230427,20230331,7507383.78,0.03
920433.BJ,20230818,20230630,21807756.12,0.09
920433.BJ,20231028,20230930,10451865.59,0.04
920433.BJ,20240321,20231231,7927636.45,0.03
920433.BJ,20240423,20240331,1232673.76,0.01
920433.BJ,20240815,20240630,5140913.35,0.02
920433.BJ,20241026,20240930,10376805.15,0.04
920433.BJ,20250426,20241231,10536494.0,0.04
920433.BJ,20250426,20250331,1288881.3,0.01
920433.BJ,20250828,20250630,-21901231.33,-0.09
920433.BJ,20251030,20250930,-41077170.17,-0.16
920433.BJ,20260430,20251231,-83188081.18,-0.33
920433.BJ,20260430,20260331,2389587.39,0.01
