ts_code,ann_date,end_date,n_income,basic_eps
300647.SZ,20230427,20230331,-32449957.37,-0.03
300647.SZ,20230830,20230630,-67317450.03,-0.0629
300647.SZ,20231028,20230930,-108144561.05,-0.12
300647.SZ,20240424,20231231,-353258951.5,-0.52
300647.SZ,20240424,20240331,1745332.17,0.01
300647.SZ,20240830,20240630,-36598833.26,-0.0392
300647.SZ,20241030,20240930,-83448918.13,-0.1
300647.SZ,20250429,20241231,-396840470.26,-0.91
300647.SZ,20250429,20250331,2840749.52,0.01
300647.SZ,20250808,20250630,7713763.37,0.0247
300647.SZ,20251030,20250930,-7687566.74,0.0
300647.SZ,20260429,20251231,-180577168.59,-0.31
300647.SZ,20260429,20260331,12830573.86,0.02
