ts_code,ann_date,end_date,n_income,basic_eps
688607.SH,20230428,20230331,-6670634.06,-0.08
688607.SH,20230825,20230630,-1062527.56,-0.01
688607.SH,20231028,20230930,3391715.57,0.04
688607.SH,20240420,20231231,15407594.42,0.17
688607.SH,20240427,20240331,1190756.45,0.01
688607.SH,20240824,20240630,7308117.79,0.08
688607.SH,20241026,20240930,12591909.69,0.14
688607.SH,20250426,20241231,17675708.03,0.2
688607.SH,20250426,20250331,-3313077.82,-0.04
688607.SH,20250823,20250630,-678824.81,-0.01
688607.SH,20251023,20250930,110187.0,0.0
688607.SH,20260425,20251231,-7328974.37,-0.08
688607.SH,20260425,20260331,-17000140.6,-0.19
