ts_code,ann_date,end_date,n_income,basic_eps
688275.SH,20230428,20230331,-38872802.54,-0.4
688275.SH,20230831,20230630,-864262435.78,-6.65
688275.SH,20231028,20230930,-985709481.04,-7.52
688275.SH,20240430,20231231,-1547218717.23,-11.93
688275.SH,20240430,20240331,-142557872.36,-1.03
688275.SH,20240830,20240630,-425539601.19,-3.22
688275.SH,20241031,20240930,-624882663.8,-4.77
688275.SH,20250430,20241231,-905980317.81,-7.0
688275.SH,20250430,20250331,-161740719.96,-1.26
688275.SH,20250830,20250630,-281881524.82,-2.16
688275.SH,20251031,20250930,-374336795.43,-2.86
688275.SH,20260425,20251231,-475010656.29,-3.72
688275.SH,20260430,20260331,421545038.69,3.25
