ts_code,ann_date,end_date,n_income,basic_eps
002313.SZ,20230429,20230331,-72683053.55,-0.1941
002313.SZ,20230831,20230630,-107053578.61,-0.2857
002313.SZ,20231028,20230930,-174638690.91,-0.4662
002313.SZ,20240329,20231231,-364757472.63,-0.97
002313.SZ,20240423,20240331,-9092428.29,-0.0243
002313.SZ,20240810,20240630,-38062532.06,-0.1015
002313.SZ,20241031,20240930,-79475277.72,-0.2121
002313.SZ,20250321,20241231,-133791163.2,-0.36
002313.SZ,20250422,20250331,-29928547.02,-0.08
002313.SZ,20250827,20250630,-43453879.78,-0.1162
002313.SZ,20251027,20250930,-54710530.98,-0.1464
002313.SZ,20260423,20251231,-227764993.96,-0.61
002313.SZ,20260428,20260331,9853512.67,0.0263
