ts_code,ann_date,end_date,n_income,basic_eps
688348.SH,20230426,20230331,116366884.55,1.47
688348.SH,20230831,20230630,129712778.46,1.2
688348.SH,20231028,20230930,172335475.76,1.61
688348.SH,20240423,20231231,215530185.92,1.97
688348.SH,20240430,20240331,39676245.57,0.36
688348.SH,20240830,20240630,84950547.52,0.56
688348.SH,20241031,20240930,155210231.79,0.96
688348.SH,20250430,20241231,145059910.01,0.9
688348.SH,20250430,20250331,22394993.28,0.18
688348.SH,20250830,20250630,69171829.33,0.51
688348.SH,20251031,20250930,51876193.44,0.43
688348.SH,20260430,20251231,-151731262.6,-0.87
688348.SH,20260430,20260331,-63911058.47,-0.39
