ts_code,ann_date,end_date,n_income,basic_eps
600578.SH,20230427,20230331,488322681.78,0.06
600578.SH,20230818,20230630,368567213.58,0.04
600578.SH,20231028,20230930,922163644.33,0.1
600578.SH,20240427,20231231,1085348721.46,0.11
600578.SH,20240427,20240331,565035272.61,0.06
600578.SH,20240827,20240630,1141211940.66,0.12
600578.SH,20241026,20240930,1828851074.17,0.19
600578.SH,20250426,20241231,2287395984.26,0.23
600578.SH,20250426,20250331,1286452428.56,0.15
600578.SH,20250823,20250630,2401610378.49,0.28
600578.SH,20251025,20250930,3976635437.11,0.45
600578.SH,20260425,20251231,4476512431.93,0.5
600578.SH,20260425,20260331,1355785713.24,0.16
