ts_code,ann_date,end_date,n_income,basic_eps
920571.BJ,20230426,20230331,-15506839.81,-0.0279
920571.BJ,20230826,20230630,16467851.74,0.03
920571.BJ,20231027,20230930,7685149.36,0.01
920571.BJ,20240430,20231231,2289535.11,0.0045
920571.BJ,20240430,20240331,15847448.15,0.0287
920571.BJ,20240828,20240630,67241364.36,0.12
920571.BJ,20241029,20240930,81559067.24,0.15
920571.BJ,20250325,20241231,22213907.89,0.0412
920571.BJ,20250429,20250331,-15449536.05,-0.0281
920571.BJ,20250826,20250630,-24648653.22,-0.04
920571.BJ,20251025,20250930,141538.17,0.0004
920571.BJ,20260331,20251231,27623906.89,0.05
920571.BJ,20260428,20260331,29226724.29,0.0527
