ts_code,ann_date,end_date,n_income,basic_eps
920199.BJ,20230425,20230331,1422490.77,0.0292
920199.BJ,20230824,20230630,21897875.48,0.3234
920199.BJ,20231027,20230930,31860085.53,0.472
920199.BJ,20240420,20231231,43917733.72,0.6444
920199.BJ,20240427,20240331,3829779.59,0.0617
920199.BJ,20240821,20240630,8398654.0,0.1281
920199.BJ,20241030,20240930,20417662.21,0.3046
920199.BJ,20250419,20241231,27456024.17,0.4079
920199.BJ,20250429,20250331,-1628764.91,-0.0239
920199.BJ,20250826,20250630,-6507067.37,-0.0955
920199.BJ,20251030,20250930,3347158.2,0.0491
920199.BJ,20260416,20251231,3972077.86,0.0583
920199.BJ,20260430,20260331,546134.35,0.008
