ts_code,ann_date,end_date,n_income,basic_eps
920455.BJ,20230429,20230331,8106411.18,0.06
920455.BJ,20230819,20230630,16092424.07,0.13
920455.BJ,20231031,20230930,20371261.47,0.16
920455.BJ,20240430,20231231,27734675.91,0.18
920455.BJ,20240430,20240331,13538589.85,0.08
920455.BJ,20240828,20240630,25309205.09,0.14
920455.BJ,20241031,20240930,29077903.97,0.16
920455.BJ,20250430,20241231,34806680.95,0.2
920455.BJ,20250430,20250331,7766273.78,0.04
920455.BJ,20250820,20250630,15456238.64,0.09
920455.BJ,20251031,20250930,22830005.91,0.13
920455.BJ,20260401,20251231,27228631.28,0.15
920455.BJ,20260430,20260331,8187837.2,0.05
