ts_code,ann_date,end_date,n_income,basic_eps
688153.SH,20230427,20230331,-82594172.74,-0.2
688153.SH,20230831,20230630,-70200958.01,-0.17
688153.SH,20231027,20230930,-12518267.3,-0.03
688153.SH,20240426,20231231,112288416.43,0.27
688153.SH,20240426,20240331,-5372975.43,-0.01
688153.SH,20240830,20240630,11268584.22,0.03
688153.SH,20241030,20240930,-32121968.96,-0.08
688153.SH,20250425,20241231,-23725130.22,-0.06
688153.SH,20250425,20250331,-18127598.99,-0.04
688153.SH,20250827,20250630,-9433641.65,-0.02
688153.SH,20251028,20250930,8597550.29,0.02
688153.SH,20260428,20251231,43632306.42,0.1
688153.SH,20260428,20260331,-48135149.72,-0.11
