ts_code,ann_date,end_date,n_income,basic_eps
920505.BJ,20230428,20230331,11277845.1,0.25
920505.BJ,20230819,20230630,19440185.53,0.43
920505.BJ,20231031,20230930,26271865.35,0.59
920505.BJ,20240419,20231231,32388003.17,0.72
920505.BJ,20240426,20240331,5243591.49,0.12
920505.BJ,20240828,20240630,11718371.71,0.18
920505.BJ,20241030,20240930,17791688.97,0.27
920505.BJ,20250423,20241231,24190633.05,0.37
920505.BJ,20250429,20250331,6272511.85,0.1
920505.BJ,20250827,20250630,10864245.86,0.17
920505.BJ,20251029,20250930,13469909.62,0.21
920505.BJ,20260401,20251231,16765416.46,0.26
920505.BJ,20260429,20260331,4046455.05,0.06
