ts_code,ann_date,end_date,n_income,basic_eps
600867.SH,20230427,20230331,250673790.74,0.13
600867.SH,20230822,20230630,485088111.62,0.24
600867.SH,20231031,20230930,760430940.61,0.38
600867.SH,20240329,20231231,1167922471.27,0.59
600867.SH,20240427,20240331,214660681.74,0.11
600867.SH,20240831,20240630,-230528192.68,-0.12
600867.SH,20241025,20240930,-66433975.66,-0.03
600867.SH,20250430,20241231,-44122874.6,-0.02
600867.SH,20250430,20250331,106702188.82,0.06
600867.SH,20250826,20250630,208251671.17,0.11
600867.SH,20251028,20250930,1187879930.88,0.61
600867.SH,20260420,20251231,1197197445.8,0.62
600867.SH,20260429,20260331,121392823.33,0.06
