ts_code,ann_date,end_date,n_income,basic_eps
300464.SZ,20230424,20230331,5581257.09,0.0122
300464.SZ,20230829,20230630,-18886004.23,-0.0559
300464.SZ,20231024,20230930,-47408059.63,-0.1055
300464.SZ,20240423,20231231,-74101297.62,-0.1888
300464.SZ,20240423,20240331,5061201.15,0.0099
300464.SZ,20240820,20240630,10383051.83,0.0199
300464.SZ,20241030,20240930,-41561436.1,-0.0926
300464.SZ,20250422,20241231,-457964517.16,-0.9843
300464.SZ,20250425,20250331,-2674506.93,-0.0061
300464.SZ,20250826,20250630,-9254123.9,-0.022
300464.SZ,20251028,20250930,4581677.78,0.0059
300464.SZ,20260428,20251231,7845654.05,0.0106
300464.SZ,20260429,20260331,4380403.28,0.007
