ts_code,ann_date,end_date,n_income,basic_eps
920790.BJ,20230427,20230331,-988444.61,-0.01
920790.BJ,20230819,20230630,2249547.6,0.03
920790.BJ,20231028,20230930,2419749.66,0.03
920790.BJ,20240329,20231231,11034549.92,0.14
920790.BJ,20240427,20240331,-51373.1,0.0
920790.BJ,20240810,20240630,530163.49,0.004
920790.BJ,20241026,20240930,10335346.59,0.13
920790.BJ,20250329,20241231,9922205.21,0.12
920790.BJ,20250429,20250331,8141148.81,0.1
920790.BJ,20250823,20250630,9993548.27,0.128
920790.BJ,20251025,20250930,6753230.74,0.09
920790.BJ,20260321,20251231,7578598.29,0.1
920790.BJ,20260428,20260331,-1614300.97,-0.02
