ts_code,ann_date,end_date,n_income,basic_eps
920098.BJ,20230826,20230630,24584430.9,0.39
920098.BJ,20241123,20231231,83368116.04,1.3
920098.BJ,20240518,20240331,11374611.8,0.18
920098.BJ,20241123,20240630,29911747.74,0.47
920098.BJ,20241112,20240930,68526785.75,1.07
920098.BJ,20250426,20241231,86913496.38,1.33
920098.BJ,20250426,20250331,11066017.61,0.14
920098.BJ,20250821,20250630,28507291.2,0.35
920098.BJ,20251029,20250930,51294992.58,0.63
920098.BJ,20260417,20251231,58813051.33,0.72
920098.BJ,20260430,20260331,8222622.97,0.1
