ts_code,ann_date,end_date,n_income,basic_eps
920438.BJ,20230823,20230630,48182601.07,0.41
920438.BJ,20240312,20231231,104211217.38,0.88
920438.BJ,20240427,20240331,32778005.79,0.28
920438.BJ,20240813,20240630,47886406.21,0.37
920438.BJ,20241029,20240930,58672389.31,0.44
920438.BJ,20250412,20241231,70253056.57,0.52
920438.BJ,20250426,20250331,8782411.99,0.06
920438.BJ,20250823,20250630,12389894.8,0.09
920438.BJ,20251028,20250930,21721531.24,0.15
920438.BJ,20260428,20251231,29584787.31,0.21
920438.BJ,20260428,20260331,11518695.91,0.08
