ts_code,ann_date,end_date,n_income,basic_eps
000803.SZ,20230420,20230331,40498708.38,0.12
000803.SZ,20230829,20230630,37091683.69,0.09
000803.SZ,20231027,20230930,10398877.39,0.04
000803.SZ,20240430,20231231,-2198380.4,0.02
000803.SZ,20240430,20240331,8134078.64,0.02
000803.SZ,20240827,20240630,-40546051.65,-0.08
000803.SZ,20241031,20240930,-20528646.69,-0.03
000803.SZ,20250423,20241231,2612860.99,0.03
000803.SZ,20250423,20250331,28431127.33,0.06
000803.SZ,20250829,20250630,37070786.68,0.09
000803.SZ,20251031,20250930,45544525.48,0.11
000803.SZ,20260429,20251231,24947375.82,0.06
000803.SZ,20260429,20260331,45135023.12,0.09
