ts_code,ann_date,end_date,n_income,basic_eps
920682.BJ,20230427,20230331,20516096.26,0.1
920682.BJ,20230826,20230630,57690472.53,0.28
920682.BJ,20231031,20230930,76120007.83,0.37
920682.BJ,20240330,20231231,122579594.13,0.59
920682.BJ,20240427,20240331,21184145.42,0.1
920682.BJ,20240824,20240630,58480809.36,0.22
920682.BJ,20241030,20240930,86376547.17,0.32
920682.BJ,20250329,20241231,132916429.19,0.49
920682.BJ,20250429,20250331,16075919.7,0.06
920682.BJ,20250823,20250630,52813011.54,0.16
920682.BJ,20251030,20250930,78837045.33,0.24
920682.BJ,20260401,20251231,96622462.89,0.3
920682.BJ,20260430,20260331,6702934.65,0.02
