ts_code,ann_date,end_date,n_income,basic_eps
920768.BJ,20230428,20230331,-12310379.82,-0.11
920768.BJ,20230831,20230630,-22079258.8,-0.2
920768.BJ,20231031,20230930,-38325498.57,-0.35
920768.BJ,20240430,20231231,-39555815.53,-0.36
920768.BJ,20240430,20240331,-4919735.06,-0.04
920768.BJ,20240823,20240630,-502671.31,0.0
920768.BJ,20241030,20240930,-6866067.69,-0.06
920768.BJ,20250424,20241231,-3675045.78,-0.03
920768.BJ,20250424,20250331,10911845.14,0.1
920768.BJ,20250827,20250630,29226412.45,0.26
920768.BJ,20251030,20250930,45824334.45,0.41
920768.BJ,20260416,20251231,54014281.33,0.49
920768.BJ,20260428,20260331,15631999.55,0.14
