ts_code,ann_date,end_date,n_income,basic_eps
603010.SH,20230428,20230331,57509870.84,0.1
603010.SH,20230826,20230630,112707383.69,0.2
603010.SH,20231028,20230930,158047782.74,0.28
603010.SH,20240326,20231231,172821467.16,0.31
603010.SH,20240427,20240331,42731703.42,0.08
603010.SH,20240827,20240630,69182410.1,0.13
603010.SH,20241030,20240930,109980085.57,0.2
603010.SH,20250325,20241231,81396596.47,0.18
603010.SH,20250430,20250331,15169214.74,0.02
603010.SH,20250826,20250630,37559543.15,0.05
603010.SH,20251030,20250930,67649838.92,0.09
603010.SH,20260324,20251231,-942132984.62,-1.68
603010.SH,20260430,20260331,20809668.5,0.02
