ts_code,ann_date,end_date,n_income,basic_eps
301017.SZ,20230427,20230331,66526141.25,0.16
301017.SZ,20230830,20230630,140512766.97,0.34
301017.SZ,20231030,20230930,159736483.73,0.4
301017.SZ,20240427,20231231,140049681.64,0.33
301017.SZ,20240427,20240331,11377582.93,0.03
301017.SZ,20240830,20240630,16037713.14,0.06
301017.SZ,20241030,20240930,-28498927.9,-0.03
301017.SZ,20250429,20241231,-205008945.58,-0.47
301017.SZ,20250429,20250331,22247586.65,0.06
301017.SZ,20250829,20250630,30524685.35,0.09
301017.SZ,20251029,20250930,100856450.25,0.27
301017.SZ,20260429,20251231,116912348.1,0.28
301017.SZ,20260429,20260331,9255697.62,0.03
