ts_code,ann_date,end_date,n_income,basic_eps
002793.SZ,20230428,20230331,-103502385.34,-0.08
002793.SZ,20230829,20230630,-161694808.59,-0.12
002793.SZ,20231028,20230930,-286580699.37,-0.21
002793.SZ,20240427,20231231,-768918185.3,-0.61
002793.SZ,20240427,20240331,-49632892.41,-0.03
002793.SZ,20240829,20240630,-121394575.45,-0.08
002793.SZ,20241030,20240930,-317601218.57,-0.25
002793.SZ,20250422,20241231,-1052258630.89,-0.91
002793.SZ,20250422,20250331,2146906.95,0.01
002793.SZ,20250828,20250630,21996782.0,0.02
002793.SZ,20251028,20250930,33559116.79,0.0216
002793.SZ,20260423,20251231,-284526170.23,-0.2718
002793.SZ,20260423,20260331,28995465.62,0.0226
