ts_code,ann_date,end_date,n_income,basic_eps
603012.SH,20230426,20230331,87468669.04,0.13
603012.SH,20230825,20230630,156534432.33,0.26
603012.SH,20231027,20230930,235675177.18,0.38
603012.SH,20240426,20231231,376824301.2,0.62
603012.SH,20240426,20240331,41380163.16,0.09
603012.SH,20240824,20240630,66676088.85,0.15
603012.SH,20241026,20240930,106886390.97,0.22
603012.SH,20250426,20241231,175710015.14,0.33
603012.SH,20250426,20250331,41073095.84,0.06
603012.SH,20250823,20250630,87457661.82,0.13
603012.SH,20251031,20250930,89766348.03,0.14
603012.SH,20260424,20251231,93344369.51,0.16
603012.SH,20260424,20260331,23870808.11,0.04
