ts_code,ann_date,end_date,n_income,basic_eps
600663.SH,20230428,20230331,558155734.67,0.1112
600663.SH,20230729,20230630,972131322.66,0.1858
600663.SH,20231028,20230930,1135280557.61,0.1739
600663.SH,20240430,20231231,1644700634.1,0.2272
600663.SH,20240430,20240331,502144531.65,0.0859
600663.SH,20240824,20240630,709943926.38,0.1155
600663.SH,20241030,20240930,1282812041.5,0.2158
600663.SH,20250423,20241231,1794775738.53,0.3063
600663.SH,20250423,20250331,965661889.93,0.1252
600663.SH,20250730,20250630,1171492726.21,0.1619
600663.SH,20251029,20250930,1412419933.05,0.2108
600663.SH,20260422,20251231,1588094629.01,0.2434
600663.SH,20260422,20260331,243714075.95,0.0396
