ts_code,ann_date,end_date,n_income,basic_eps
920469.BJ,20230519,20230331,8982638.64,0.11
920469.BJ,20230831,20230630,24292137.14,0.3
920469.BJ,20231026,20230930,44262187.36,0.42
920469.BJ,20240427,20231231,53143880.95,0.61
920469.BJ,20240427,20240331,19091004.44,0.18
920469.BJ,20240829,20240630,34315298.66,0.24
920469.BJ,20241030,20240930,46995420.65,0.33
920469.BJ,20250430,20241231,35902675.96,0.26
920469.BJ,20250430,20250331,5932974.7,0.04
920469.BJ,20250823,20250630,6790124.56,0.05
920469.BJ,20251030,20250930,-3071799.82,-0.02
920469.BJ,20260430,20251231,-100510925.92,-0.71
920469.BJ,20260430,20260331,-14968422.51,-0.11
