ts_code,ann_date,end_date,n_income,basic_eps
688325.SH,20230427,20230331,-1592793.74,-0.0198
688325.SH,20230819,20230630,4540128.45,0.06
688325.SH,20231028,20230930,19111147.33,0.23
688325.SH,20240416,20231231,59773733.94,0.7265
688325.SH,20240430,20240331,7417930.69,0.0899
688325.SH,20240830,20240630,30283835.64,0.3679
688325.SH,20241030,20240930,60063289.77,0.735
688325.SH,20250410,20241231,78839779.71,0.9633
688325.SH,20250425,20250331,15609631.28,0.1898
688325.SH,20250827,20250630,39343164.59,0.4753
688325.SH,20251029,20250930,62000827.98,0.7449
688325.SH,20260403,20251231,97344872.59,1.1663
688325.SH,20260430,20260331,11208970.46,0.1332
