ts_code,ann_date,end_date,n_income,basic_eps
688631.SH,20230607,20230331,-31896040.92,-0.26
688631.SH,20230829,20230630,-10748602.44,-0.1
688631.SH,20231027,20230930,14258618.04,0.09
688631.SH,20240425,20231231,136407102.58,0.92
688631.SH,20240425,20240331,-16327938.36,-0.1
688631.SH,20240829,20240630,-6157399.07,-0.03
688631.SH,20241030,20240930,15496980.18,0.1
688631.SH,20250426,20241231,132460694.02,0.79
688631.SH,20250426,20250331,-15604471.93,-0.09
688631.SH,20250829,20250630,-32172793.62,-0.19
688631.SH,20251030,20250930,-51322685.71,-0.3
688631.SH,20260425,20251231,56956788.94,0.34
688631.SH,20260425,20260331,-13326005.94,-0.08
