ts_code,ann_date,end_date,n_income,basic_eps
920493.BJ,20231019,20230630,-33773721.85,-0.85
920493.BJ,20231018,20230930,-42479691.63,-1.11
920493.BJ,20240416,20231231,-77711823.33,-1.66
920493.BJ,20240426,20240331,1735880.97,0.04
920493.BJ,20240820,20240630,3994882.3,0.07
920493.BJ,20241026,20240930,4817379.66,0.05
920493.BJ,20250429,20241231,12870067.0,0.21
920493.BJ,20250429,20250331,2976442.43,0.06
920493.BJ,20250726,20250630,5484306.3,0.09
920493.BJ,20251030,20250930,10251926.05,0.14
920493.BJ,20260404,20251231,13092276.7,0.21
920493.BJ,20260430,20260331,10734767.84,0.19
