ts_code,ann_date,end_date,n_income,basic_eps
920593.BJ,20230425,20230331,37652461.72,1.08
920593.BJ,20230826,20230630,54226331.53,1.4
920593.BJ,20231028,20230930,67127010.95,1.6
920593.BJ,20240423,20231231,80551365.86,0.88
920593.BJ,20240427,20240331,5158862.67,0.06
920593.BJ,20240830,20240630,16433185.06,0.13
920593.BJ,20241030,20240930,29432527.3,0.23
920593.BJ,20250423,20241231,38119510.26,0.29
920593.BJ,20250426,20250331,12422936.67,0.09
920593.BJ,20250829,20250630,19567607.49,0.11
920593.BJ,20251030,20250930,25483679.14,0.14
920593.BJ,20260429,20251231,28744580.57,0.16
920593.BJ,20260429,20260331,8045161.2,0.04
