ts_code,ann_date,end_date,n_income,basic_eps
920799.BJ,20230427,20230331,7255588.7,0.03
920799.BJ,20230826,20230630,26889254.32,0.11
920799.BJ,20231028,20230930,42943765.39,0.19
920799.BJ,20240420,20231231,76818840.8,0.34
920799.BJ,20240427,20240331,11990526.16,0.05
920799.BJ,20240824,20240630,21788992.79,0.1
920799.BJ,20241031,20240930,43908244.96,0.21
920799.BJ,20250426,20241231,66338384.66,0.31
920799.BJ,20250426,20250331,26024292.57,0.12
920799.BJ,20250823,20250630,38307700.18,0.18
920799.BJ,20251030,20250930,54433893.42,0.25
920799.BJ,20260428,20251231,66686401.12,0.31
920799.BJ,20260428,20260331,4143308.14,0.02
