ts_code,ann_date,end_date,n_income,basic_eps
920087.BJ,20230427,20230331,9763469.66,0.06
920087.BJ,20230819,20230630,7127208.37,0.0431
920087.BJ,20231028,20230930,18028069.18,0.1091
920087.BJ,20240420,20231231,79419950.39,0.48
920087.BJ,20240427,20240331,1590051.61,0.01
920087.BJ,20240828,20240630,-4268159.52,-0.0258
920087.BJ,20241029,20240930,9215462.95,0.0558
920087.BJ,20250426,20241231,50440032.78,0.31
920087.BJ,20250426,20250331,-4484522.57,-0.03
920087.BJ,20250819,20250630,-20512242.86,-0.1242
920087.BJ,20251029,20250930,-16137746.98,-0.0977
920087.BJ,20260425,20251231,12521679.4,0.08
920087.BJ,20260425,20260331,-7951911.83,-0.05
